Spanish_Lemma,English_Lemma,Chinese_Lemma,POS,CEFR
oficio,craft,工艺,NOUN,B2
artesano,craftsman,工匠,NOUN,B2
artesanía,craftsmanship,手工艺,NOUN,B2
caja,crate,板条箱,NOUN,B2
anhelar,to crave,渴望,VERB,B2
gatear,to crawl,爬行,VERB,B2
creativo,creative,有创造力的,ADJ,B2
creatividad,creativity,创造力,NOUN,B2
creador,creator,创造者,NOUN,B2
credibilidad,credibility,可信度,NOUN,B2
tarjeta de crédito,credit card,信用卡,NOUN,B2
derecho del acreedor,creditor's right,债权,NOUN,B2
escena del crimen,crime scene,犯罪现场,NOUN,B2
criminalizar,to criminalize,定罪,VERB,B2
crisis,crisis,危机,NOUN,B2
crítico,critic,评论家,NOUN,B2
criticidad,criticality,临界性,NOUN,B2
torcido,crooked,弯曲的,ADJ,B2
cultivo,crop,庄稼,NOUN,B2
cruce,crossing,交叉口,NOUN,B2
cuervo,crow,乌鸦,NOUN,B2
multitud,crowd,人群,NOUN,B2
crucial,crucial,至关重要的,ADJ,B2
crujir,to crunch,嘎吱作响,VERB,B2
derrota aplastante,crushing defeat,惨败,NOUN,B2
muleta,crutch,拐杖,NOUN,B2
llanto,crying,,NOUN,B2
cristal,crystal,水晶,NOUN,B2
cachorro,cub,幼兽,NOUN,B2
cubo,cube,立方体,NOUN,B2
cubismo,cubism,立体主义,NOUN,B2
pepino,cucumber,黄瓜,NOUN,B2
reliquia cultural,cultural relic,文物,NOUN,B2
astucia,cunning,诡计,NOUN,B2
contener,to curb,抑制,VERB,B2
moneda,currency,货币,NOUN,B2
dinastía actual,current dynasty,当朝,NOUN,B2
actualmente,currently,目前,ADV,B2
currículo,curriculum,课程,NOUN,B2
maldecir,curse,诅咒,NOUN,B2
maldecir,to curse,诅咒,VERB,B2
varilla de cortina,curtain rod,窗帘杆,NOUN,B2
cortar,to cut off,切断,VERB,B2
tierno,cute,可爱的,ADJ,B2
cianosis,cyanosis,发绀,NOUN,B2
ciber,cyber,网络的,ADJ,B2
ciberseguridad,cybersecurity,网络安全,NOUN,B2
ciclar,to cycle,骑自行车,VERB,B2
cíclico,cyclical,周期的,ADJ,B2
cilindro,cylinder,圆柱体,NOUN,B2
platillo,cymbal,钹,NOUN,B2
daga,dagger,匕首,NOUN,B2
aumento diario,daily increase,日渐,NOUN,B2
periódico diario,daily newspaper,日报,NOUN,B2
maldecir,damn,该死的,ADJ,B2
maldecir,to damn,诅咒,VERB,B2
húmedo,damp,潮湿,ADJ,B2
cariño,darling,亲爱的,NOUN,B2
tablero,dashboard,仪表盘,NOUN,B2
base de datos,database,数据库,NOUN,B2
citas,dating,年代测定,NOUN,B2
día y noche,day and night,昼夜,NOUN,B2
callejón sin salida,dead end,死胡同,NOUN,B2
fecha límite,deadline,截止日期,NOUN,B2
tratar,to deal with,处理,VERB,B2
distribuidor,dealer,经销商,NOUN,B2
decano,dean,院长,NOUN,B2
pena de muerte,death penalty,死刑,NOUN,B2
debate,debate,辩论,NOUN,B2
desmilitarización,demilitarization,去武,NOUN,B2
democracia,democracy,民主,NOUN,B2
democrático,democratic,民主的,ADJ,B2
demografía,demography,人口学,NOUN,B2
denotación,denotation,外延,NOUN,B2
denso,dense,密集的,ADJ,B2
dentista,dentist,牙医,NOUN,B2
partir,to depart,离开,VERB,B2
jefe de departamento,department head,厅长,NOUN,B2
grandes almacenes,department store,百货商店,NOUN,B2
salida,departure,离开,NOUN,B2
depender de,to depend on,依赖,VERB,B2
dependiente,dependent,依赖的,ADJ,B2
representar,to depict,描绘,VERB,B2
deponer,to depose,废黜,VERB,B2
deprimido,depressed,沮丧的,ADJ,B2
privación,deprivation,剥夺,NOUN,B2
adjunto,deputy,副的,ADJ,B2
desertificación,desertification,荒漠化,NOUN,B2
diseñar,to design,设计,VERB,B2
conductor designado,designated driver,代驾,NOUN,B2
diseñador,designer,设计者,NOUN,B2
escritorio,desk,书桌,NOUN,B2
desestabilización,destabilization,动摇,NOUN,B2
destino,destiny,命运,NOUN,B2
indigencia,destitution,贫困,NOUN,B2
destructivo,destructive,مدمر,ADJ,B2
detallado,detailed,详细的,ADJ,B2
detener,to detain,拘留,VERB,B2
detective,detective,侦探,NOUN,B2
detención,detention,拘留,NOUN,B2
determinación,determination,决心,NOUN,B2
determinismo,determinism,决定论,NOUN,B2
determinista,deterministic,决定论的,ADJ,B2
desintoxicar,to detoxify,解毒,VERB,B2
desarrollador,developer,开发商,NOUN,B2
idear,to devise,设计,VERB,B2
dedicar,to devote,奉献,VERB,B2
rocío,dew,露水,NOUN,B2
diagrama,diagram,图表,NOUN,B2
dialecto,dialect,方言,NOUN,B2
dialogar,to dialogue,对话,VERB,B2
pañal,diaper,尿布,NOUN,B2
diarrea,diarrhea,腹泻,NOUN,B2
diario,diary,日记,NOUN,B2
dado,dice,骰子,NOUN,B2
diccionario,dictionary,词典,NOUN,B2
ataque difícil,difficult attack,难攻,NOUN,B2
problema difícil,difficult problem,难题,NOUN,B2
difundir,to diffuse,扩散,VERB,B2
digirir,to digest,消化,VERB,B2
excavación,digging,挖掘,NOUN,B2
dígito,digit,数字,NOUN,B2
digitalización,digitization,数字化,NOUN,B2
sumergir,to dip,蘸,VERB,B2
dirección,direction,方向,NOUN,B2
señal de dirección,direction sign,指示牌,NOUN,B2
directiva,directive,指令,NOUN,B2
directamente,directly,直接地,ADV,B2
director,director,导演,NOUN,B2
suciedad,dirt,污垢,NOUN,B2
discapacidad,disability,残疾,NOUN,B2
decepcionado,disappointed,失望的,ADJ,B2
desmontar,to disassemble,拆卸,VERB,B2
renegar,to disavow,否认,VERB,B2
incredulidad,disbelief,不信,NOUN,B2
descarga,discharge,放电,NOUN,B2
domesticación,domestication,驯化,NOUN,B2
donación,donation,捐款,NOUN,B2
hecho,done,事已,NOUN,B2
manija,door handle,门把手,NOUN,B2
timbre,doorbell,门铃,NOUN,B2
portero,doorman,门卫,NOUN,B2
felpudo,doormat,门垫,NOUN,B2
dormitorio,dormitory,宿舍,NOUN,B2
dosificación,dosage,剂量,NOUN,B2
dosis,dose,剂量,NOUN,B2
doblar,to double,加倍,VERB,B2
abajo,down,顺...而下,ADP,B2
descargar,to download,下载,VERB,B2
aguas abajo,downstream,下游,NOUN,B2
hacia abajo,downwards,向下,ADV,B2
borrador,draft,草稿,NOUN,B2
dragón,dragon,龙,NOUN,B2
drama,drama,戏剧,NOUN,B2
dramático,dramatic,戏剧性的,ADJ,B2
dramatizar,to dramatize,戏剧化,VERB,B2
aprovechar la experiencia de,to draw on the experience of,借鉴,VERB,B2
extracción,draw out,引出,NOUN,B2
dibujo,drawing,图画,NOUN,B2
temer,dread,恐惧,NOUN,B2
temer,to dread,畏惧,VERB,B2
posos,dregs,渣滓,NOUN,B2
tofu seco,dried tofu,豆干,NOUN,B2
deriva,drifting,漂泊,NOUN,B2
taladro,drill,钻头,NOUN,B2
licencia de conducir,driver's license,驾驶证,NOUN,B2
entrada,driveway,车道,NOUN,B2
llovizna,drizzle,毛毛雨,NOUN,B2
dron,drone,无人机,NOUN,B2
dejar caer,to drop,掉落,VERB,B2
sequía,drought,干旱,NOUN,B2
tambor,drum,鼓,NOUN,B2
dualismo,dualism,二元论,NOUN,B2
dualidad,duality,二元性,NOUN,B2
doblaje,dubbing,配音,NOUN,B2
pato,duck,鸭子,NOUN,B2
debido a,due to,由于,ADP,B2
duque,duke,公爵,NOUN,B2
monotonía,dullness,迟钝,NOUN,B2
mudo,dumb,愚蠢的,ADJ,B2
empanada,dumpling,丸子,NOUN,B2
duna,dune,沙丘,NOUN,B2
durante el día,during the day,在白天,ADV,B2
crepúsculo,dusk,黄昏,NOUN,B2
deber,duty,责任,NOUN,B2
disfunción,dysfunction,功能障碍,NOUN,B2
distopía,dystopia,反乌托邦,NOUN,B2
cada,each,每个,PRON,B2
el uno al otro,each other,互相,PRON,B2
ansioso,eager,渴望的,ADJ,B2
águila,eagle,鹰,NOUN,B2
antes,earlier,刚才,ADV,B2
temprano,early,早的,ADJ,B2
alerta temprana,early warning,预警,NOUN,B2
ganar,to earn,赚取,VERB,B2
terremoto,earthquake,地震,NOUN,B2
este,east,东方,NOUN,B2
fácil de decir,easy to say,好说,NOUN,B2
eco,echo,回声,NOUN,B2
ecológico,ecological,生态的,ADJ,B2
ecosistema,ecosystem,生态系统,NOUN,B2
edicto,edict,法令,NOUN,B2
editor,editor,编辑,NOUN,B2
educado,educated,受过教育的,ADJ,B2
elite,elite,精英,NOUN,B2
email,email,电子邮件,NOUN,B2
igualdad,equality,平等,NOUN,B2
equilibrio,equilibrium,平衡,NOUN,B2
equipado,equipped,配备的,ADJ,B2
equivalente,equivalent,等价物,NOUN,B2
erradicación,eradication,根除,NOUN,B2
borrador,eraser,橡皮擦,NOUN,B2
borrado,erasure,擦除,NOUN,B2
recado,errand,差事,NOUN,B2
error,error,错误,NOUN,B2
escalar,to escalate,升级,VERB,B2
escalera mecánica,escalator,自动扶梯,NOUN,B2
guardia de escolta,escort guard,镖师,NOUN,B2
equipo esencial,essential equipment,要置,NOUN,B2
esencialmente,essentially,主要地,ADV,B2
establecido,established,既定的,ADJ,B2
estima,esteem,尊重,NOUN,B2
distanciamiento,estrangement,疏离,NOUN,B2
alianza eterna,eternal alliance,永结,NOUN,B2
ética,ethics,伦理学,NOUN,B2
etnia,ethnicity,种族,NOUN,B2
etnografía,ethnography,人种学,NOUN,B2
etnología,ethnology,民族学,NOUN,B2
elogio,eulogy,赞辞,NOUN,B2
europeo,european,欧洲的,ADJ,B2
evacuación,evacuation,疏散,NOUN,B2
par,even,偶数的,ADJ,B2
incluso si,even if,即使,SCONJ,B2
tarde,evening,晚上,NOUN,B2
eventualmente,eventually,最终,ADV,B2
siempre,ever,曾经,ADV,B2
siempre,to ever,里何尝,VERB,B2
cada,every,每个,DET,B2
extremadamente,extremely,极其,ADV,B2
pestaña,eyelash,睫毛,NOUN,B2
párpado,eyelid,眼皮,NOUN,B2
testigo ocular,eyewitness,目击,NOUN,B2
tela,fabric,织物,NOUN,B2
fabricación,fabrication,捏造,NOUN,B2
fisionomía,face reading,面相,NOUN,B2
reconocimiento facial,face recognition,认人,NOUN,B2
instalaciones,facilities,设施,NOUN,B2
instalación,facility,设施,NOUN,B2
facción,faction,派,NOUN,B2
factor,factor,因素,NOUN,B2
intento fallido,failed bid,流标,NOUN,B2
desmayo,fainting,晕厥,NOUN,B2
cuento de hadas,fairy tale,童话,NOUN,B2
falso,fake,假的,ADJ,B2
dormirse,to fall asleep,入睡,VERB,B2
retroceder,to fall back,回落,VERB,B2
enfermar,to fall ill,患病,VERB,B2
enamorarse,to fall in love,坠入爱河,VERB,B2
falacia,fallacy,谬误,NOUN,B2
disputa,falling out,反目,NOUN,B2
fracaso,falling though,虽坠,NOUN,B2
falsedad,falsehood,谎言,NOUN,B2
falsificar,to falsify,伪造,VERB,B2
familiaridad,familiarity,مألوف,NOUN,B2
miembro de la familia,family member,家庭成员,NOUN,B2
ruina familiar,family ruin,家破,NOUN,B2
fantasía,fantasy,幻想,NOUN,B2
lejano,far,远的,ADJ,B2
granja,farm,农场,NOUN,B2
agricultura,farming,农业,NOUN,B2
moda,fashion,时尚,NOUN,B2
ayunar,to fast,禁食,VERB,B2
rápido,fast quick,快的,ADJ,B2
ayuno,fasting,禁食,NOUN,B2
grasa,fat,脂肪,NOUN,B2
padre,father,父,PART,B2
suegro,father-in-law,岳父/公公,NOUN,B2
favor,favor,恩惠,NOUN,B2
circunstancias favorables,favorable circumstances,顺境,NOUN,B2
viabilidad,feasibility,可行性,NOUN,B2
pluma,feather,羽毛,NOUN,B2
característica,feature,特征,NOUN,B2
federal,federal,联邦的,ADJ,B2
federalismo,federalism,联邦主义,NOUN,B2
alimento,feed,饲料,NOUN,B2
retroalimentación,feedback,反馈,NOUN,B2
compañero,fellow,家伙,NOUN,B2
mujer,female,女性的,ADJ,B2
parientes femeninas,female relatives,女眷,NOUN,B2
feminidad,femininity,女性气质,NOUN,B2
supurar,to fester,溃烂,VERB,B2
festival,festival,节日,NOUN,B2
traer,to fetch,取来,VERB,B2
feudo,feud,世仇,NOUN,B2
pocos,few,很少的,ADJ,B2
novio,fiance,未婚夫,NOUN,B2
ficticio,fictional,虚构的,ADJ,B2
quinto,fifth,خامس,ADJ,B2
llenar,to fill in,填写,VERB,B2
filmar,film,电影,NOUN,B2
filmar,to film,拍摄,VERB,B2
final,final,最终的,ADJ,B2
etapa final,final stage,末期,NOUN,B2
hallazgo,finding,发现,NOUN,B2
multar,fine,好的,ADJ,B2
multar,to fine,罚款,VERB,B2
piel fina,fine skin,细皮,NOUN,B2
huella dactilar,fingerprint,指纹,NOUN,B2
acabado,finishing,装修,NOUN,B2
incendiar,to fire,开火,VERB,B2
petardo,firecracker,鞭炮,NOUN,B2
ignífugo,fireproof,防火的,ADJ,B2
fuegos artificiales,fireworks,烟花,NOUN,B2
firme,firm,坚固的,ADJ,B2
primero,first,首先,ADV,B2
primera convocatoria,first capping,首加缁布冠,NOUN,B2
primer borrador,first draft,初稿,NOUN,B2
primer mérito,first merit,首功,NOUN,B2
nombre,first name,名字,NOUN,B2
en primer lugar,first of all,首先,ADV,B2
pescar,to fish,钓鱼,VERB,B2
pescador,fisherman,渔夫,NOUN,B2
puño,fist,拳头,NOUN,B2
aptitud,fitness,健康,NOUN,B2
ajustado,fitting,合适的,ADJ,B2
fijo,fixed,固定的,ADJ,B2
llama,flame,火焰,NOUN,B2
plano,flat,扁平的,ADJ,B2
flexibilidad,flexibility,灵活性,NOUN,B2
frágil,flimsy,脆弱的,ADJ,B2
bandada,flock,兽群,NOUN,B2
fluido,fluent,流利的,ADJ,B2
flauta,flute,长笛,NOUN,B2
mosca,fly,苍蝇,NOUN,B2
niebla,fog,雾,NOUN,B2
pueblo,folk,民间的,ADJ,B2
alimento,foodstuff,食品,NOUN,B2
fútbol,football,足球,NOUN,B2
puente peatonal,footbridge,人行天桥,NOUN,B2
calzado,footwear,鞋穿,NOUN,B2
por ejemplo,for example,例如,ADV,B2
gratis,for free,免费,ADV,B2
por ello,for it,为此,ADV,B2
por ahora,for now,暂时,ADV,B2
por,for the sake of,为了,ADP,B2
por qué,for what,为了什么,ADV,B2
durante años,for years,多年,ADV,B2
prohibido,forbidden,被禁止的,ADJ,B2
tierra prohibida,forbidden land,禁地,NOUN,B2
fuerza,force,力量,NOUN,B2
pronóstico,forecast,预测,NOUN,B2
frente,forehead,前额,NOUN,B2
prever,to foresee,预见,VERB,B2
previsión,foresight,远见,NOUN,B2
para siempre,forever,永远,ADV,B2
falsificación,forgery,伪造品,NOUN,B2
perdón,forgiveness,宽恕,NOUN,B2
tenedor,fork,叉子,NOUN,B2
forma,form,形式,NOUN,B2
formación,formation,组建,NOUN,B2
anterior,former,以前的,ADJ,B2
anteriormente,formerly,以前,ADV,B2
adelante,forth,向前,ADV,B2
fortaleza,fortress,堡垒,NOUN,B2
afortunado,fortunate,幸运的,ADJ,B2
adivinación,fortune telling,算命,NOUN,B2
cuarenta,forty,四十,NUM,B2
foro,forum,论坛,NOUN,B2
fósil,fossil,化石,NOUN,B2
fundador,founder,创始人,NOUN,B2
fuente,fountain,喷泉,NOUN,B2
cuarto,fourth,第四,ADJ,B2
zorro,fox,狐狸,NOUN,B2
fracción,fraction marker,分之,PART,B2
marco,framework,框架,NOUN,B2
raro,freak,怪人,NOUN,B2
tiempo libre,free time,业余时间,NOUN,B2
lluvia congelada,freezing rain,冻雨,NOUN,B2
francés,french,法国的,ADJ,B2
fresco,fresh,新鲜的,ADJ,B2
refrigerador,fridge,冰箱,NOUN,B2
amigable,friendly,友好的,ADJ,B2
papas fritas,fries,炸薯条,NOUN,B2
rana,frog,青蛙,NOUN,B2
desde la infancia,from childhood,从小,ADV,B2
puerta principal,front door,正门,NOUN,B2
sartén,frying pan,平底锅,NOUN,B2
luna llena,full moon,满月,NOUN,B2
nombre completo,full name,大名,NOUN,B2
potencia máxima,full power,全力,NOUN,B2
funcionar,to function,运作,VERB,B2
funcional,functional,功能的,ADJ,B2
fondo,fund,基金,NOUN,B2
piel,fur,毛皮,NOUN,B2
amueblar,to furnish,提供,VERB,B2
mueble,furniture,家具,NOUN,B2
ulteriormente,further,进一步的,ADJ,B2
además,furthermore,此外,ADV,B2
alboroto,fuss,大惊小怪,NOUN,B2
futuro,future,未来的,ADJ,B2
futurismo,futurism,未来主义,NOUN,B2
ganancia,gain,收益,NOUN,B2
apostar,gamble,赌博,NOUN,B2
apostar,to gamble,赌博,VERB,B2
pandilla,gang,帮派,NOUN,B2
ajo,garlic,大蒜,NOUN,B2
puerta,gate,大门,NOUN,B2
reunión,gathering,聚集,NOUN,B2
contemplar,gaze,目视,NOUN,B2
contemplar,to gaze,凝视,VERB,B2
equipo,gear,齿轮,NOUN,B2
género,gender,性别,NOUN,B2
general,general,一般的,ADJ,B2
generosidad,generosity,慷慨,NOUN,B2
genoma,genome,基因组,NOUN,B2
gentil,gentle,温柔的,ADJ,B2
geopolítico,geopolitical,地缘政治的,ADJ,B2
geopolítica,geopolitics,地缘政治,NOUN,B2
alemán,german,德国人,NOUN,B2
conocer,to get acquainted,相互认识,VERB,B2
enojarse,to get angry,生气,VERB,B2
perderse,to get lost,迷路,VERB,B2
salir,to get off work,下班,VERB,B2
desprenderse,to get rid of,摆脱,VERB,B2
levantarse,to get up,起床,VERB,B2
gigante,giant,巨人,NOUN,B2
gigoló,gigolo,面首,NOUN,B2
jengibre,ginger,姜,NOUN,B2
devolver,to give back,归还,VERB,B2
conceder,to give to grant,予以,VERB,B2
rendirse,to give up,放弃,VERB,B2
dado,given,给定,NOUN,B2
contento,glad,高兴的,ADJ,B2
mirar,to glance,瞥,VERB,B2
calentamiento global,global warming,气候变暖,NOUN,B2
tristeza,gloominess,忧郁,NOUN,B2
sombrío,gloomy,阴郁的,ADJ,B2
resplandor,glow,光芒,NOUN,B2
pegamento,glue,胶水,NOUN,B2
regresar,to go back,回去,VERB,B2
quebrar,to go bankrupt,破产,VERB,B2
enloquecer,to go crazy,发疯,VERB,B2
ir primero,to go first,先去,VERB,B2
ayuda,go help,去帮,NOUN,B2
entrar,to go in,进去,VERB,B2
conectarse,to go online,上网,VERB,B2
salir,to go out,出去,VERB,B2
atravesar,to go through,经历,VERB,B2
dios de la guerra,god of war,战神,NOUN,B2
diosa,goddess,女神,NOUN,B2
bien,good,خير,NOUN,B2
buena suerte,good luck,好运,NOUN,B2
buena reputación,good reputation,清誉,NOUN,B2
guapo,good-looking,好看的,ADJ,B2
precioso,gorgeous,华丽的,ADJ,B2
gobernar,to govern,统治,VERB,B2
gobernanza,governance,治理,NOUN,B2
grado,grade,等级,NOUN,B2
calificación,grading,评分；记号,NOUN,B2
gradualmente,gradually,逐渐地,ADV,B2
graduado,graduate,毕业生,NOUN,B2
injerto,graft,嫁接,NOUN,B2
gramo,gram,克,NOUN,B2
gran distancia,grand distance,雄远,NOUN,B2
nieto,grandchild,孙辈,NOUN,B2
nieta,granddaughter,孙女,NOUN,B2
grandeza,grandeur,宏伟,NOUN,B2
grandioso,grandiose,浮夸的,ADJ,B2
abuela,grandma,奶奶,NOUN,B2
subvención,grant,拨款,NOUN,B2
uva,grape,葡萄,NOUN,B2
gráfico,graphic,图形的,ADJ,B2
asir,to grasp firmly,抓紧,VERB,B2
tumba,grave,坟墓,NOUN,B2
gris,gray,灰色的,ADJ,B2
pastar,to graze,吃草,VERB,B2
pastoreo,grazing,放牧,NOUN,B2
engrasar,to grease,涂油,VERB,B2
gran favor,great favor,大恩,NOUN,B2
gran ofensa,great offense,冒犯大,NOUN,B2
gran poder,great power,大国,NOUN,B2
grandeza,greatness,伟大,NOUN,B2
ojo verde,green eye,碧眼,NOUN,B2
ojos verdes,green eyes,想碧眼,NOUN,B2
tecnología verde,green technology,绿色技术,NOUN,B2
ojiverde,green-eyed,让碧眼,NOUN,B2
sombrío,grim,严酷的,ADJ,B2
sonreír,to grin,咧嘴笑,VERB,B2
moler,to grind,磨碎,VERB,B2
agarrar,grip,握法,NOUN,B2
agarrar,to grip,紧握,VERB,B2
gemir,to groan,呻吟,VERB,B2
novio,groom,新郎,NOUN,B2
bruto,gross,总的,ADJ,B2
suelo,ground,根据,NOUN,B2
terrenos,grounds,论据,NOUN,B2
crecer,to grow up,成长,VERB,B2
rencor,grudge,怨恨,NOUN,B2
refunfuño,grumbling,抱怨,NOUN,B2
guardián,guardian,守卫,NOUN,B2
adivinar,guess,猜测,NOUN,B2
adivinar,to guess,猜,VERB,B2
chicle,gum,牙龈,NOUN,B2
pistola,gun,枪,NOUN,B2
tipo,guy,家伙,NOUN,B2
gimnasio,gymnasium,体育馆,NOUN,B2
ja,ha,哈,INTJ,B2
hábitat,habitat,栖息地,NOUN,B2
costumbre,habitually in the past,往常,NOUN,B2
habituación,habituation,习惯化,NOUN,B2
hackear,to hack,入侵；盗版,VERB,B2
regatear,to haggle,讨价还价,VERB,B2
regateo,haggling,计较,NOUN,B2
peluquero,hairdresser,理发师,NOUN,B2
peinado,hairstyle,发型,NOUN,B2
sala,hall,大厅,NOUN,B2
alucinación,hallucination,幻觉,NOUN,B2
detener,to halt,停止,VERB,B2
martillo,hammer,锤子,NOUN,B2
entregar,to hand over,交付,VERB,B2
maneta,handcuff,手铐,NOUN,B2
artesanía,handicraft,工艺品,NOUN,B2
pañuelo,handkerchief,手帕,NOUN,B2
manejar,handle,把手,NOUN,B2
manejar,to handle,处理,VERB,B2
manejo,handling,处理,NOUN,B2
entrega,handover,拿给,NOUN,B2
guapo,handsome guy,帅哥,NOUN,B2
caligrafía,handwriting,笔迹,NOUN,B2
caligrafía,handwriting practice,练字,NOUN,B2
colgar,to hang up,挂断,VERB,B2
puerto,harbor,港口,NOUN,B2
difícil,hard to choose,难以抉择,ADJ,B2
indistinguible,hard to distinguish,难以区分,ADJ,B2
inmantenible,hard to maintain,难以维持,ADJ,B2
indecible,hard to speak of,难以启齿,ADJ,B2
trabajador,hardworking,勤奋的,ADJ,B2
armonioso,harmonious,和谐的,ADJ,B2
armonización,harmonization,协调,NOUN,B2
arpa,harp,竖琴,NOUN,B2
prisa,haste,匆忙,NOUN,B2
apresurado,hasty,仓促的,ADJ,B2
odio,hatred,仇恨,NOUN,B2
haber,have,有,AUX,B2
accidentarse,to have an accident,遭遇意外,VERB,B2
tener,to have only,唯有,VERB,B2
obligación,have to,还得,NOUN,B2
avellana,hazelnut,榛子,NOUN,B2
dolor de cabeza,headache,头痛,NOUN,B2
auriculares,headphones,耳机,NOUN,B2
curar,to heal,治愈,VERB,B2
curación,healing,治愈,NOUN,B2
oír,to hear a case,审理,VERB,B2
beile,heard beile,听说贝勒,NOUN,B2
infarto,heart attack,心脏病发作,NOUN,B2
ola de calor,heat wave,热浪,NOUN,B2
cielo,heaven,天堂,NOUN,B2
aroma celestial,heavenly fragrance,天香,NOUN,B2
pesadez,heaviness,沉重 / 笨重,NOUN,B2
etiqueta pesada,heavy etiquette,礼太重,NOUN,B2
nudo fuerte,heavy knot,重结,NOUN,B2
máquina pesada,heavy machine,重机,NOUN,B2
tipo grueso,heavy type,重型,NOUN,B2
trabajo pesado,heavy work,重功,NOUN,B2
talón,heel,脚后跟,NOUN,B2
jeje,hehe,嘿嘿,INTJ,B2
ayudar,to help assistance,帮助,VERB,B2
útil,helpful,有帮助的,ADJ,B2
hemoglobina,hemoglobin,血红蛋白,NOUN,B2
hierba,herb,草药,NOUN,B2
manada,herd,兽群,NOUN,B2
pastor,herder,牧民,NOUN,B2
aquí,here,此地,NOUN,B2
por la presente,hereby,特此,ADV,B2
herencia,heredity,遗传,NOUN,B2
hermenéutico,hermeneutic,诠释学的,ADJ,B2
oye,hey,嘿,INTJ,B2
hola,hi,嗨,INTJ,B2
ocultarse,to hide oneself,躲藏,VERB,B2
ocultamiento,hiding,ٱختباء,NOUN,B2
jerárquico,hierarchical,等级的,ADJ,B2
alto,high,高的,ADJ,B2
instituto,high school,高中,NOUN,B2
pleamar,high tide,涨潮,NOUN,B2
superior,higher,更高的,ADJ,B2
destacar,to highlight,强调,VERB,B2
alteza,highness,殿下,NOUN,B2
caminar,to hike,徒步旅行,VERB,B2
senderismo,hiking,徒步,NOUN,B2
colinas,hills,丘陵,NOUN,B2
empuñadura,hilt,剑柄,NOUN,B2
él,him,他吧,NOUN,B2
contratación,hiring,招聘,NOUN,B2
su partida,his departure,他走,NOUN,B2
siseo,hiss,嘶嘶声,NOUN,B2
histórico,historic,历史性的,ADJ,B2
historia,history,历史,NOUN,B2
golpe,hit,击中,NOUN,B2
mmm,hmm,嗯,INTJ,B2
aguantar,to hold on,抓住,VERB,B2
equilibrado,hold the balance of power,举足轻重,ADJ,B2
vacaciones,holiday,假期,NOUN,B2
santidad,holiness,神圣,NOUN,B2
horror,horror,恐怖,NOUN,B2
hospital,hospital,医院,NOUN,B2
hotel,hotel,酒店,NOUN,B2
hockey sobre hielo,ice hockey,冰球,NOUN,B2
pista de hielo,ice rink,溜冰场,NOUN,B2
helado,ice-cold,冰冷的,ADJ,B2
helado,icy,冰冷的,ADJ,B2
ello,id,证件,NOUN,B2
foto de identidad,id photo,证件照,NOUN,B2
idea,idea,想法,NOUN,B2
ideal,ideal,理想,NOUN,B2
identidad,identity,身份,NOUN,B2
idioma,idiom,习语,NOUN,B2
ocioso,idle,懒惰的,ADJ,B2
cuando,if when,如果,SCONJ,B2
enfermo,ill,生病的,ADJ,B2
imaginería,imagery,意象,NOUN,B2
imitativo,imitative,模仿性,ADJ,B2
inmigrar,to immigrate,移入,VERB,B2
inmunización,immunization,免疫,NOUN,B2
inmunoterapia,immunotherapy,免疫治疗,NOUN,B2
impacto,impact,影响,NOUN,B2
deterioro,impairment,左手废,NOUN,B2
corte imperial,imperial court,朝廷,NOUN,B2
voluntad del padre imperial,imperial father's will,父皇要,NOUN,B2
guardia imperial,imperial guard,御林,NOUN,B2
pariente imperial,imperial relatives,皇亲,NOUN,B2
implicar,to implicate,连累,VERB,B2
importar,to import,进口,VERB,B2
importación,importation,进口,NOUN,B2
impresionismo,impressionism,印象主义,NOUN,B2
mejora,improvement,好转,NOUN,B2
impudente,impudent,无礼的,ADJ,B2
además,in addition,此外,ADV,B2
por adelantado,in advance,事先,ADV,B2
en caso de que,in case,如果,SCONJ,B2
delante de,in front of,在……前面,ADP,B2
en ello,in it,在里面,ADV,B2
para,in order to,以期,SCONJ,B2
en persona,in person,亲自地,ADV,B2
en resumen,in short,简而言之,ADV,B2
en el cielo,in the sky,天上,NOUN,B2
en vano,in vain,徒劳,ADV,B2
en el viento,in wind,临风,NOUN,B2
por escrito,in writing,书面,NOUN,B2
incapacidad,inability,无能,NOUN,B2
pulgada,inch,بوصة,NOUN,B2
incidentalmente,incidentally,顺便地,ADV,B2
ingresos y gastos,income and expense,收支,NOUN,B2
entrante,incoming,进来的,ADJ,B2
aumentar constantemente,to increase steadily,与日俱增,VERB,B2
crecientemente,increasingly,越来越,ADV,B2
incubación,incubation,孵化,NOUN,B2
incubadora,incubator,孵化器,NOUN,B2
indicador,indicator,指标,NOUN,B2
asignación individual,individual assignment,个人作业,NOUN,B2
individualidad,individuality,个性,NOUN,B2
cadena industrial,industry chain,产业链,NOUN,B2
inercia,inertia,惯性,NOUN,B2
inferir,to infer,推断,VERB,B2
inferencia,inference,推断,NOUN,B2
influenciador,influencer,网红,NOUN,B2
interior,interior,内部,NOUN,B2
internet,internet,互联网,NOUN,B2
común,joint,平等的,ADJ,B2
copropiedad,joint ownership,共有,NOUN,B2
juicio,judgment,判断,NOUN,B2
poder judicial,judiciary,司法官,NOUN,B2
jugo,juice,果汁,NOUN,B2
selva,jungle,丛林,NOUN,B2
ámbito de jurisdicción,jurisdiction area,辖区,NOUN,B2
